20
814 826
346 793 -430
484 455 -701
805 671 -515
307 621 698
654 102 917
107 18 561
772 728 46
317 7 -524
504 767 -76
647 265 -347
287 591 -854
79 420 -739
116 573 396
323 276 -17
433 338 49
386 648 393
463 9 520
363 153 -626
145 258 -51
276 53 -666
128 796 -351
283 504 2
756 516 -909
808 197 -313
301 637 -960
610 532 609
268 714 118
73 556 -438
401 550 -26
23 56 705
156 830 -803
492 653 723
324 714 -555
86 734 844
674 558 -110
747 187 -390
281 105 -117
468 88 251
309 833 -234
40 795 -89
32 205 -542
70 201 304
800 693 -955
495 842 -1
762 555 75
782 73 -858
177 835 -12
425 64 -568
167 792 -74
3 589 631
119 217 122
275 724 -497
657 559 853
309 384 96
639 621 291
55 839 264
5 424 -836
426 752 -414
772 684 -759
839 467 -530
81 615 -543
562 272 -669
33 513 801
680 671 555
724 320 -641
557 794 375
410 639 146
45 348 538
714 177 393
205 413 -889
547 773 -18
750 350 751
677 692 -928
75 688 -303
593 282 -700
717 41 -465
499 364 595
117 752 832
720 125 -695
785 353 428
736 646 -670
670 200 -682
149 326 316
836 231 -136
581 543 947
759 602 -629
668 400 -391
26 188 786
103 539 16
722 609 -590
835 217 -924
637 646 82
801 112 -405
410 700 945
223 550 -284
825 587 581
369 516 -325
614 413 -44
27 641 455
620 177 211
707 287 -804
823 326 313
68 286 712
490 624 221
646 668 -214
394 272 -36
79 144 -316
697 835 -1000
288 525 709
220 210 -473
416 172 619
357 293 234
28 210 614
419 187 -160
677 469 -447
285 141 918
51 278 -72
747 559 -679
701 297 758
688 249 -381
388 713 954
294 575 912
46 806 -839
603 433 686
136 468 883
491 45 198
173 397 -142
189 327 -202
202 422 -839
721 226 -112
220 469 -349
454 729 149
85 596 -36
13 554 871
558 121 944
484 756 208
831 8 542
675 760 -625
600 485 -879
172 62 -83
195 418 -751
472 94 -281
391 22 437
729 66 -147
355 253 527
73 301 893
474 487 -817
183 575 -254
108 403 -31
602 404 -70
119 303 -136
786 538 -444
19 748 64
183 177 -470
381 156 -275
418 718 -206
268 36 -973
238 126 830
19 175 607
758 85 732
617 662 740
258 55 -273
462 498 522
728 618 -801
550 91 -496
509 611 -960
793 809 -304
521 14 -382
508 652 -37
232 93 -851
346 435 -132
33 369 481
185 506 -772
82 171 239
829 938
32 373 718
619 623 213
112 101 -391
362 38 -314
608 514 433
225 342 -287
654 87 95
6 787 -462
671 762 187
68 777 -816
631 547 695
570 278 770
60 757 924
679 767 -38
681 134 -195
345 30 380
237 434 -325
412 658 599
471 174 -449
290 190 -165
432 437 156
443 78 225
203 477 -707
176 742 -852
544 5 -941
512 664 -871
813 110 880
648 233 751
536 46 -953
806 433 -117
31 406 -83
70 503 330
306 431 -819
108 53 316
682 257 157
544 195 -728
755 259 88
363 558 -954
96 353 -618
254 329 471
689 10 187
351 776 103
478 572 -833
822 677 -633
383 568 -916
265 377 203
213 563 -259
817 97 522
6 63 58
368 782 40
564 302 -981
641 639 -317
754 463 78
724 156 -350
632 148 -592
43 630 422
343 209 398
669 235 652
169 190 -571
331 97 363
825 281 -237
703 380 270
739 286 -966
686 416 -440
567 655 536
752 732 868
737 579 281
243 372 225
556 489 312
288 805 911
79 89 -28
662 373 -422
821 268 342
447 735 803
561 438 -364
277 741 -274
409 281 831
461 691 512
166 679 -123
224 545 -305
471 762 407
297 703 986
34 736 950
256 154 99
561 375 -414
8 455 -872
517 468 231
13 573 840
427 642 889
367 667 -732
332 704 -738
22 187 974
259 746 -785
545 692 -778
58 609 272
382 136 -172
825 687 -401
452 439 -423
101 627 -47
107 228 -875
484 26 328
339 261 368
466 105 -617
673 708 -479
282 423 -99
309 166 -629
173 319 605
458 7 -983
486 567 690
527 628 -621
258 518 886
590 373 958
322 67 -489
60 753 388
677 220 410
810 191 -515
371 151 514
810 389 124
667 51 563
545 392 -88
524 513 -685
250 263 70
581 327 -398
825 246 -97
588 718 936
428 304 236
328 690 -961
287 483 996
44 367 -915
372 508 -703
441 801 -383
822 318 324
550 736 887
116 461 500
70 343 -961
74 388 -133
53 820 -45
450 593 -644
283 513 -130
751 298 -16
418 551 -52
71 560 -586
290 123 559
290 560 -629
734 36 -134
588 243 -222
52 240 704
209 723 -275
36 52 -546
663 170 -140
463 362 -397
793 591 105
14 68 -612
465 468 -679
738 38 249
512 629 -343
611 455 537
603 686 441
569 372 539
762 61 -389
151 819 -634
231 143 643
17 747 -154
478 340 -405
21 559 -947
710 218 -2
746 74 -780
629 300 -596
706 714 471
467 428 547
777 728 -902
166 33 292
294 80 188
415 243 -983
374 489 961
302 732 -542
421 749 463
88 651 -744
508 62 -844
533 561 -140
686 720 -642
522 617 -98
322 382 178
730 219 -91
435 743 603
233 104 -754
422 189 -274
547 809 668
283 151 -341
4 673 121
388 613 -167
692 50 -779
648 438 964
613 291 201
402 445 -426
127 288 25
23 416 -530
290 136 962
113 581 830
824 153 -862
429 211 -500
687 792 714
121 24 -464
742 64 194
710 639 118
363 208 1
300 806 878
187 331 -668
548 117 732
823 650 -805
437 452 676
298 225 -67
238 466 -996
827 787 416
547 449 104
811 638 288
82 693 932
235 725 -445
68 664 948
654 55 -656
194 828 915
715 503 333
20 299 -39
587 591 475
186 755 -431
451 326 938
600 515 196
349 397 56
433 189 -560
751 422 -121
682 131 -228
234 128 558
248 289 -403
199 124 -854
170 803 219
413 440 445
693 634 261
253 286 -448
100 709 215
271 574 996
393 344 511
447 655 -235
389 564 -360
237 696 718
641 454 -312
802 351 -958
265 183 -831
141 8 854
466 258 54
706 760 219
272 243 704
791 390 843
71 816 611
773 503 569
781 651 -911
299 614 -722
366 97 892
534 222 624
575 79 226
293 491 -947
670 552 -446
733 131 802
736 259 -470
428 141 -308
74 809 -627
51 224 170
392 214 61
695 471 690
604 512 914
142 393 262
676 255 585
417 412 652
476 351 -797
420 233 408
94 281 625
310 411 -249
627 643 -28
755 672 860
138 74 -143
540 381 273
736 319 848
709 579 344
478 446 -791
238 166 883
666 695 -114
572 259 -588
377 698 180
436 31 569
814 74 170
165 494 650
49 137 977
343 324 -890
80 325 214
75 132 524
660 824 834
189 355 806
616 585 973
490 14 448
413 5 -522
84 736 757
311 616 105
503 68 268
318 260 -784
767 435 294
514 516 512
593 773 -22
597 397 -569
38 197 -940
670 530 -505
564 251 430
661 807 893
594 172 228
326 766 -469
590 782 200
813 826 876
309 235 486
693 113 -569
443 59 -381
476 605 -432
90 337 -8
487 411 207
226 773 146
626 143 507
285 804 730
202 450 99
122 794 380
583 169 -545
120 29 959
750 660 176
367 534 -678
126 236 930
600 722 167
364 777 69
561 727 -753
570 823 555
530 267 -218
349 37 -736
296 742 428
236 76 645
654 394 -620
703 509 -607
271 185 -853
412 276 842
350 616 -532
578 611 832
384 5 751
251 255 330
746 584 -958
685 261 788
196 697 -918
367 237 -632
393 483 -206
509 397 -435
193 480 231
254 607 -162
787 737 960
198 159 924
517 193 59
520 645 342
405 312 71
541 369 -934
502 598 -833
278 283 -484
294 794 -356
46 703 -719
616 39 82
197 533 186
579 38 420
287 829 -562
346 600 536
408 398 -921
91 653 446
596 156 330
573 665 940
433 86 562
101 628 873
131 214 -315
649 224 156
331 539 599
13 24 -286
240 494 92
262 183 -990
624 668 511
170 168 993
524 232 -768
9 386 210
773 704 360
158 238 -833
379 142 69
337 789 695
636 649 -907
549 184 -555
207 352 630
404 559 344
247 404 984
655 451 -949
670 524 129
354 437 -651
352 680 947
330 767 -54
651 769 615
132 712 -740
603 80 134
218 572 524
326 712 724
424 24 112
16 813 570
60 791 592
563 1 647
71 459 58
829 722 641
357 670 195
696 613 -410
744 802 840
461 308 692
770 528 -824
578 651 296
632 263 -827
795 631 -171
15 553 -332
372 57 814
322 392 292
45 175 746
766 559 -774
124 489 -452
24 801 6
569 465 -557
496 785 785
791 226 -933
522 599 108
269 153 -506
489 616 576
509 594 20
120 50 250
806 793 -908
449 140 11
821 439 -396
332 330 -715
190 621 -351
321 244 616
659 24 -508
167 147 725
17 704 551
719 461 -180
109 564 -262
484 449 435
437 621 595
477 320 -442
123 596 -893
143 302 398
251 600 482
698 628 -29
822 345 82
241 347 176
753 557 347
8 314 -216
124 118 854
603 120 -618
415 276 651
450 87 -927
153 83 648
633 470 419
561 216 119
390 641 -981
416 173 958
182 60 100
617 425 -436
322 381 -870
460 278 205
394 520 -730
441 8 -438
141 672 -311
560 746 -321
816 539 -332
368 694 -395
533 78 -727
612 264 431
13 731 602
720 806 -93
110 782 -625
736 391 869
523 185 462
619 401 -751
59 268 -640
64 141 -865
208 732 938
608 217 -976
487 29 410
551 368 272
122 62 41
691 160 545
360 166 -717
691 177 -494
448 53 -344
502 596 182
306 15 -910
152 321 825
53 22 -352
251 721 -101
424 773 -123
158 721 120
441 420 814
50 75 -606
230 789 483
764 23 638
351 229 948
585 578 510
330 86 762
166 466 -581
809 776 -683
106 795 -950
525 680 -597
447 22 -901
468 708 152
459 44 -86
365 780 -130
270 24 -232
443 697 245
522 261 141
806 440 954
694 595 -566
673 727 172
168 205 114
542 262 -590
54 776 -222
206 524 871
419 337 -606
780 373 156
636 155 -452
447 824 41
453 645 125
391 613 -531
819 566 32
86 647 324
614 557 755
253 90 -122
420 550 -807
192 489 -457
656 405 -830
329 763 -229
50 593 -419
172 354 -521
269 827 -276
309 200 970
212 480 -873
75 514 977
622 143 18
10 712 -372
588 352 324
638 221 572
84 345 331
197 379 37
133 649 993
812 190 -728
505 604 -367
193 669 981
555 15 -642
282 171 860
349 155 -449
318 231 -379
189 649 959
399 767 -344
196 217 -92
328 398 -958
434 725 -345
82 204 180
204 295 304
343 665 -155
118 745 -988
391 593 406
370 381 -407
9 802 826
511 486 103
293 792 -602
185 554 -173
561 456 415
191 304 223
36 588 -315
103 504 653
314 317 -43
36 437 652
531 304 -180
817 556 -553
278 736 617
733 822 -749
150 254 493
587 286 599
189 228 48
554 604 408
773 290 -676
661 159 -550
122 445 862
564 459 -917
220 433 334
56 785 -46
606 196 368
572 714 -402
586 38 438
611 396 777
280 350 -788
442 186 68
29 238 918
778 168 601
463 828 874
496 567 -516
121 731 -136
368 465 461
583 87 -384
240 605 395
588 398 311
756 140 115
443 813 254
225 701 530
789 797 -569
708 300 27
23 36 498
55 301 -434
670 426 -491
613 596 -589
523 313 -294
131 274 -322
458 35 -89
521 560 -472
404 344 -147
568 469 -113
441 128 84
775 505 -941
559 174 -947
414 317 -816
571 374 -195
713 688 719
21 547 747
623 285 -948
303 148 -145
495 338 -522
394 157 -803
271 303 218
634 122 697
656 405 -883
806 733 -667
752 298 -335
764 97 817
38 619 -814
760 373 -787
335 700 591
298 587 -609
627 670 -220
568 566 -206
37 324 -147
767 631 -186
415 91 416
794 403 -721
160 598 -17
584 539 -67
818 261 -519
687 593 -850
494 675 747
239 770 -975
128 177 104
637 563 782
102 821 796
37 751 648
275 352 -147
642 56 -783
650 213 455
432 731 -911
522 15 377
253 719 -908
453 130 -412
51 59 -953
192 243 315
291 283 736
92 405 48
702 592 -984
812 390 25
344 183 -351
22 773 -288
127 252 116
789 502 36
30 385 -141
657 362 -129
587 615 640
296 628 183
289 157 -130
764 187 -388
278 140 -442
102 197 -775
120 603 463
252 61 -644
671 289 -190
371 157 260
484 110 719
71 583 -620
462 825 40
268 605 -215
565 477 782
800 123 -354
559 271 -313
804 308 340
379 94 55
188 809 -121
203 344 317
352 94 -575
464 128 -139
187 731 -543
621 662 -913
685 658 -359
676 704 -798
325 426 20
660 123 897
42 357 -458
352 273 -879
732 102 -343
88 580 493
351 241 -442
95 527 581
455 401 705
671 622 -395
545 542 941
116 521 -676
812 626 -584
397 676 502
300 823 -247
102 791 -493
48 402 713
155 802 -227
769 535 533
195 714 703
490 217 -892
162 563 -912
614 632 508
204 53 -15
202 546 -253
346 275 -381
253 700 699
274 162 -361
187 462 -615
531 260 268
225 144 -20
102 348 -435
29 503 -130
109 483 1
456 316 385
675 618 806
713 162 -724
598 689 489
782 345 -208
202 681 -559
274 210 813
674 396 629
479 133 130
562 809 -844
685 807 -131
389 305 624
527 441 184
484 56 890
805 396 23
531 317 571
765 105 320
486 41 206
170 762 -691
80 378 761
777 822 -149
156 807 -295
563 428 761
788 306 -494
407 792 590
609 342 -854
332 451 533
530 410 -587
133 673 -771
779 765 -168
483 211 755
644 248 34
712 692 -225
619 117 -264
460 166 -301
682 632 172
828 58 -211
12 547 -360
117 73 -944
424 612 824
396 367 -592
66 510 -527
698 232 -575
55 326 617
428 643 -689
488 359 766
665 77 598
461 737 267
33 145 -949
773 546 820
64 556 -524
662 301 -534
320 244 -569
629 143 52
704 80 -771
236 609 -38
818 600 -26
256 694 -567
507 351 222
634 318 169
704 92 294
755 827 462
407 387 -73
682 389 -477
336 627 -146
143 186 325
7 565 181
417 161 510
189 489 -213
362 191 585
618 268 -449
326 106 -5
113 208 -319
462 743 262
618 230 -874
241 496 523
393 567 349
454 109 -486
25 627 725
514 607 -273
5 371 -153
291 153 -612
395 18 568
472 676 -112
352 344 -356
467 321 -715
322 28 240
508 628 -433
761 791 654
624 578 909
250 323 84
497 336 884
671 449 -90
363 417 -684
505 613 883
344 677 -810
589 623 -435
125 267 673
689 454 -91
101 288 336
214 744 13
736 2 -662
35 128 -14
557 252 -38
292 284 412
32 189 -58
366 288 -415
243 249 523
125 535 -305
771 752 198
104 345 341
496 10 421
659 42 947
19 307 -474
646 81 70
813 105 -426
537 733 -52
61 149 945
311 752 -605
630 744 -578
179 26 -609
673 584 222
54 22 -56
103 120 485
747 367 -678
498 752 491
364 819 -500
423 144 445
777 496 330
731 757 634
415 675 -477
80 398 -787
681 653 217
207 707 318
84 406 116
765 685 125
448 95 476
299 413 -436
51 524 -47
552 37 127
206 223 111
747 476 474
698 133 -850
551 95 -830
667 568 792
71 562 -891
653 589 -583
337 301 -576
337 91 602
528 809 332
203 552 675
578 711 -485
345 687 -897
311 119 306
584 66 -269
358 750 -669
781 725 -946
360 805 -873
722 385 900
165 280 703
90 635 -303
593 104 -618
452 182 -166
728 743 116
148 822 -701
779 64 847
499 347 -100
89 689 -136
400 735 908
50 39 -992
242 540 -914
552 329 -642
533 451 -696
339 509 121
817 358 390
693 218 315
84 74 601
324 742 154
65 652 -105
516 460 -691
218 418 141
528 601 -600
305 401 -590
555 159 -756
323 586 -883
59 610 -636
149 314 317
376 330 976
743 138 550
740 680 -484
529 492 -381
539 152 506
106 814 -759
724 374 377
479 781 -806
744 493 -537
884 951
475 277 315
617 858 318
864 309 640
282 96 588
134 806 -294
387 506 106
543 165 -805
124 604 370
352 153 -718
607 155 -355
862 801 103
168 475 969
851 49 -697
597 548 477
620 296 -728
579 712 -975
226 813 -582
707 625 -463
412 222 564
70 717 -671
471 340 25
63 264 -28
844 846 990
471 14 -284
512 749 -240
352 456 84
364 594 -537
734 270 -699
566 487 936
456 211 376
551 833 -661
687 749 -744
364 94 665
397 705 -378
814 36 -276
82 682 -604
661 385 -789
371 786 189
269 633 -796
847 552 -940
713 467 848
502 549 -91
460 41 36
357 25 -470
871 842 354
62 809 683
382 781 929
361 792 -527
266 484 -317
186 538 -846
776 41 -392
537 314 -529
386 611 -230
855 230 658
441 716 -984
737 609 -940
710 92 892
298 585 537
510 134 -986
46 665 470
620 675 -353
834 338 -95
553 562 -993
91 793 954
38 674 293
87 120 177
828 268 172
750 131 -278
196 526 -275
797 162 -107
658 312 -843
631 376 97
4 785 155
358 848 184
311 238 -451
142 49 -321
783 837 -771
475 241 -103
412 834 424
149 44 -237
41 114 10
706 687 888
869 188 -308
441 780 275
79 829 -349
589 621 -664
485 149 639
315 876 616
51 214 699
462 450 315
620 280 -911
366 196 -763
884 439 29
265 847 -267
287 343 -789
432 877 492
71 50 -888
162 294 -454
267 392 -476
748 472 282
75 237 -125
743 792 -509
471 212 102
664 315 -152
734 355 -515
196 495 986
601 487 -492
872 652 690
283 325 499
578 715 825
747 242 -319
574 102 35
707 351 823
456 153 972
653 473 720
12 220 -495
266 671 -855
360 143 -794
205 522 -165
456 782 -284
588 809 -800
177 471 186
246 418 -168
525 782 642
38 373 50
75 69 232
662 231 621
33 250 -239
336 222 426
860 880 669
653 773 868
245 244 -560
493 839 -123
800 326 650
700 743 -396
346 520 600
435 399 -137
626 414 295
179 373 -404
700 640 61
533 174 -919
50 266 -969
560 222 -976
52 573 -264
633 587 488
597 403 384
556 572 126
604 564 -648
242 308 -804
775 586 -458
790 539 -197
53 479 -788
733 402 -901
404 487 -745
758 598 -193
583 870 -385
390 699 -97
863 333 -245
57 279 -718
864 310 -735
776 584 -793
282 8 -820
225 40 796
835 30 -363
748 525 -259
286 12 345
44 488 -383
832 814 229
51 611 146
560 542 -561
238 299 240
651 533 -36
369 661 240
621 240 45
83 635 960
836 628 -177
21 611 -394
721 503 647
801 661 -446
332 780 -871
35 170 872
204 325 -358
126 46 -677
139 486 976
782 776 -724
232 253 -545
819 144 -454
119 874 816
389 647 -928
100 108 451
312 796 496
139 310 713
744 826 -836
606 587 -779
321 150 141
413 569 925
421 208 665
575 226 -32
428 704 607
260 686 843
586 614 -867
72 430 650
465 131 -231
74 408 -600
828 169 151
391 81 403
196 352 181
57 630 -896
147 494 844
248 16 63
323 598 821
439 677 -60
512 652 -359
577 527 360
844 543 -721
322 663 -355
200 466 -607
119 268 -818
396 834 -104
300 560 33
709 820 67
280 139 -750
869 390 -60
227 718 -548
616 419 619
719 648 988
300 836 -688
644 317 726
98 305 767
477 145 620
434 107 879
594 487 -698
712 750 -629
36 133 724
539 719 -834
192 134 676
604 541 -921
249 442 438
399 703 764
441 116 988
563 855 -883
260 547 -48
658 633 315
482 45 790
79 827 982
294 289 472
669 306 610
8 865 -365
307 207 535
167 239 -423
258 88 -214
361 291 464
52 512 -723
355 187 437
626 295 -896
101 168 657
573 574 -618
381 17 -279
385 787 -198
635 740 -786
859 103 989
42 527 244
797 863 558
704 435 5
828 340 -31
328 312 -630
28 238 979
729 650 895
98 875 24
369 3 113
676 416 -100
594 603 -48
824 645 -523
261 504 404
355 628 -84
244 182 -358
748 645 -614
349 420 -374
762 143 916
737 78 974
359 144 -307
320 135 -106
311 832 -61
674 85 956
252 815 447
820 140 -884
723 884 878
534 877 34
79 225 -96
478 868 271
635 408 417
278 370 127
598 85 787
557 806 547
299 48 735
62 578 595
792 150 -132
146 50 612
71 325 145
161 839 -754
257 804 -795
561 874 489
42 428 105
194 486 -544
169 138 -314
724 461 -451
155 30 218
334 781 216
672 548 175
247 352 543
147 282 -752
826 254 33
8 488 -81
289 875 802
360 111 947
852 342 -156
774 286 -768
387 286 113
622 451 717
227 153 355
619 353 -116
166 863 -10
813 279 905
660 848 -650
489 733 242
647 107 -353
160 802 884
20 178 -304
855 735 730
385 809 -381
714 855 729
156 402 26
698 527 509
116 27 -947
650 455 778
68 203 456
243 323 41
290 800 -787
606 592 542
172 19 587
367 844 795
700 135 -896
517 250 -559
797 73 -47
791 373 686
208 325 -756
5 717 -386
321 256 -922
363 354 608
21 29 -751
22 184 -633
553 138 -128
854 740 265
149 114 399
342 132 -673
170 512 -459
784 247 729
223 830 452
408 807 -765
250 779 -897
351 270 994
632 575 925
439 38 462
457 658 180
591 809 896
311 550 -88
111 678 -846
776 22 -165
512 384 -873
170 454 357
274 77 -239
66 765 986
64 725 529
70 209 945
849 331 454
618 802 755
276 629 483
663 447 -37
450 746 -165
329 308 15
110 27 -635
67 344 -93
216 446 -70
719 684 98
247 149 -951
797 591 -406
399 687 741
549 609 -509
605 576 362
618 879 -349
361 31 -966
265 224 700
859 556 219
685 580 -183
777 840 981
484 844 238
547 135 -501
266 883 -75
265 50 -536
97 621 -233
356 340 863
596 259 -216
707 301 -98
753 767 -183
574 814 500
596 87 308
600 682 299
467 222 -300
662 34 784
556 193 699
517 434 922
174 360 205
596 851 -102
687 192 455
739 760 -622
691 793 -730
875 832 -409
506 757 255
238 641 759
848 311 807
516 601 -637
836 180 529
514 155 226
506 432 575
874 422 -800
452 2 467
838 528 532
667 629 -743
714 272 -257
508 617 -925
405 411 69
703 823 -12
313 652 788
529 365 -104
144 751 882
475 884 846
383 847 -16
200 458 -169
622 85 778
371 104 -975
