18
965 1964
480 433 803
748 890 967
133 156 324
237 26 504
716 871 558
396 185 815
73 230 120
241 771 656
391 942 379
921 44 768
723 849 169
713 479 470
479 2 285
592 135 295
790 888 513
270 778 995
144 312 964
452 203 519
891 927 914
302 893 178
121 480 344
75 217 9
628 422 72
931 327 635
767 956 27
468 265 707
587 64 300
542 6 497
858 588 503
208 644 503
773 351 804
790 252 291
314 454 260
681 786 50
164 706 411
862 143 623
270 593 993
438 2 545
629 835 663
821 414 243
712 731 691
372 832 782
221 173 724
201 768 62
880 527 892
869 185 889
956 246 731
6 47 980
315 676 450
400 327 283
220 278 374
620 930 708
780 198 684
869 420 730
58 209 265
523 936 706
752 666 566
924 545 191
555 148 163
875 958 543
593 926 538
871 394 226
798 32 530
383 701 689
202 530 290
643 213 427
803 844 344
99 460 48
525 445 171
615 297 523
120 637 129
57 143 777
73 697 357
745 665 88
657 712 122
635 206 377
140 611 44
44 565 257
896 82 892
798 385 289
590 302 417
36 513 932
925 437 506
619 149 483
935 634 491
925 956 662
324 51 337
580 363 606
827 373 668
296 194 932
641 412 44
412 932 822
288 560 735
623 268 346
309 185 467
762 320 576
638 364 668
775 340 967
345 758 74
808 390 785
375 776 781
63 777 916
584 536 240
100 854 927
267 749 870
811 37 152
135 570 727
653 79 999
456 802 629
35 548 707
236 872 306
202 378 854
190 922 179
642 557 512
317 505 690
930 912 552
635 501 69
156 83 76
690 396 318
936 606 452
379 32 10
463 488 651
159 301 276
236 846 968
264 359 956
941 256 639
847 861 184
670 478 479
161 30 621
411 545 471
297 133 302
291 568 986
127 702 573
560 108 121
526 655 35
663 356 74
790 662 693
848 638 979
307 491 489
5 749 129
417 49 959
15 929 772
920 943 898
335 376 465
394 828 178
664 852 377
665 94 442
179 293 940
454 247 807
787 186 280
143 27 487
399 482 370
622 660 124
303 660 117
369 818 270
483 354 38
709 662 555
108 860 949
686 947 768
178 451 16
408 938 915
521 427 255
880 92 721
400 552 69
3 690 547
926 625 964
575 790 289
623 373 670
861 376 553
626 595 97
70 523 866
293 178 164
260 568 517
661 244 782
84 120 611
239 329 972
227 360 649
655 550 537
878 883 194
717 643 71
263 65 369
904 275 82
707 858 838
877 795 651
797 526 479
637 97 406
717 732 272
663 647 71
216 892 999
745 317 189
331 782 47
71 388 31
153 610 707
458 82 978
731 32 416
452 548 866
150 587 437
47 683 136
112 773 111
225 369 287
947 866 503
173 593 609
431 402 967
346 184 411
605 556 649
137 219 633
575 548 572
939 618 547
492 718 825
734 771 111
556 774 604
153 394 84
190 2 412
462 40 323
285 748 474
293 628 287
160 709 288
915 761 633
687 524 622
524 499 632
667 284 698
175 835 854
446 441 779
721 646 904
655 382 192
117 472 257
49 632 774
124 413 144
475 189 389
160 32 55
455 549 538
316 229 524
193 933 366
587 692 58
810 308 684
671 195 639
79 877 978
562 54 747
788 282 95
526 938 359
814 474 683
7 580 875
508 925 936
684 638 828
918 632 581
636 752 345
707 219 182
239 652 288
857 836 930
80 563 689
170 492 587
364 179 779
382 785 675
468 600 509
243 167 401
450 629 67
927 342 668
720 542 105
928 223 844
241 189 956
495 417 677
14 67 43
673 734 131
76 888 816
178 415 97
240 49 39
381 405 324
834 398 93
923 313 321
226 243 60
456 786 445
539 783 463
350 311 400
362 886 29
845 791 926
266 903 133
535 652 497
328 317 865
367 427 986
674 301 598
622 446 975
442 734 987
505 131 607
397 392 266
435 277 978
454 282 591
11 154 696
863 921 107
406 175 307
528 322 746
609 278 133
428 657 898
208 651 506
384 369 814
214 142 14
305 691 739
771 796 190
557 408 200
259 513 416
767 171 231
149 171 488
404 677 996
6 853 363
82 112 885
496 643 686
271 526 72
889 171 208
253 830 33
414 2 148
186 451 883
767 420 748
736 531 539
470 768 591
588 729 592
509 121 623
347 401 851
362 531 68
940 623 942
35 732 486
93 609 34
158 52 785
954 950 612
549 223 541
923 460 339
198 232 978
261 805 405
4 296 396
699 614 768
591 177 953
381 647 968
413 782 902
276 369 874
776 774 719
586 512 952
428 320 31
951 309 407
945 51 876
678 43 608
407 191 145
927 232 911
537 816 472
168 887 199
478 383 245
499 844 562
644 833 865
834 879 780
170 476 580
859 582 135
541 369 882
840 31 982
652 181 853
574 245 191
843 307 252
758 290 253
775 301 331
153 283 983
330 814 697
745 286 816
468 449 535
809 562 697
615 297 290
286 177 477
457 422 441
7 124 50
806 339 442
504 593 48
659 942 530
956 149 763
796 170 849
800 57 914
929 234 606
110 411 393
607 729 834
34 121 886
388 83 977
447 932 826
435 905 538
943 346 604
113 955 97
57 876 749
806 166 289
937 236 354
666 449 583
30 449 674
284 593 962
880 158 654
934 540 631
63 502 177
845 222 166
647 670 119
633 38 286
937 319 26
59 820 142
220 262 553
520 685 378
907 181 491
410 598 86
907 152 663
377 189 552
12 534 965
144 85 62
129 886 917
582 643 888
205 176 634
97 660 499
18 611 677
784 477 305
785 632 426
211 942 49
187 785 993
444 512 66
894 379 596
844 663 160
407 661 625
202 359 77
546 691 606
382 222 123
227 24 895
136 492 504
371 327 506
149 330 926
460 206 557
891 160 49
852 678 313
446 570 594
674 585 965
580 802 68
153 378 846
761 266 69
422 59 164
413 553 5
124 758 613
340 578 260
646 132 27
502 89 478
515 467 539
129 636 734
101 662 587
665 580 523
181 826 455
169 835 413
736 767 577
345 196 670
338 204 892
505 307 374
746 128 242
490 429 260
309 67 406
721 890 579
687 473 385
879 560 556
957 787 565
328 548 725
793 111 640
491 518 359
283 753 137
291 813 440
492 404 902
427 689 833
848 914 240
150 536 587
90 436 39
419 145 283
742 694 560
291 910 16
129 865 853
578 199 860
85 865 443
39 123 223
830 114 521
409 494 325
483 664 494
151 2 702
399 468 891
825 699 393
80 818 621
295 163 111
558 1 597
56 883 1
631 730 814
738 213 789
471 558 649
248 16 63
47 243 797
907 713 80
310 789 172
537 330 351
789 321 576
184 4 322
509 734 54
925 192 563
801 694 773
554 352 224
872 439 330
752 474 475
37 440 710
70 380 378
834 758 788
919 101 940
493 309 394
166 254 530
438 911 164
816 916 736
614 541 388
11 252 489
606 504 743
93 528 955
34 248 851
194 321 389
231 396 690
168 188 172
477 212 698
634 544 409
288 629 182
788 57 204
356 687 476
445 193 471
574 711 267
871 792 265
123 355 973
488 856 444
596 588 526
64 191 19
277 21 525
152 623 676
210 252 195
917 129 326
917 338 526
381 233 473
155 377 677
713 18 193
649 344 264
787 229 93
532 108 210
496 386 956
305 65 517
687 239 483
252 783 809
426 796 648
123 39 215
44 901 782
48 285 810
753 243 610
148 466 652
847 508 360
397 655 85
160 360 663
518 827 361
298 559 952
504 62 545
467 93 198
917 467 493
595 205 469
195 754 183
228 909 700
530 366 884
775 486 767
800 114 842
238 940 811
273 898 44
329 402 45
746 737 751
554 358 8
381 638 302
831 248 30
889 41 606
62 304 708
431 394 100
788 803 638
848 181 305
826 347 247
857 851 918
285 853 971
553 565 128
612 785 856
155 769 84
326 650 324
443 265 641
530 827 81
782 115 340
12 63 407
474 256 876
128 164 150
279 409 519
114 659 288
204 182 339
326 539 918
350 17 902
389 765 839
398 46 97
734 60 944
525 393 844
21 929 347
379 7 161
938 781 725
746 136 848
218 633 108
674 50 844
125 813 589
550 567 863
764 266 163
141 300 335
87 716 381
346 128 276
903 770 987
882 730 682
240 402 542
880 464 642
36 25 785
289 942 797
771 101 916
608 236 322
276 493 211
606 702 857
639 386 703
705 896 445
297 1 954
652 848 327
710 218 640
133 631 169
102 334 350
831 752 747
624 578 48
571 568 70
886 943 345
83 839 507
302 603 164
951 662 757
916 671 586
615 609 942
346 725 350
451 552 935
107 776 98
883 611 737
275 353 230
754 169 526
919 672 3
495 912 192
411 917 912
815 728 970
570 561 5
515 49 820
83 317 348
76 740 296
956 493 790
134 289 577
358 387 217
47 450 594
467 926 668
261 457 109
178 242 556
511 139 262
658 50 919
729 768 442
666 222 124
946 794 605
253 601 956
958 928 717
470 490 748
860 573 145
821 644 966
71 282 621
110 430 902
885 688 341
3 152 64
792 898 414
165 611 901
400 223 177
947 113 545
356 908 779
502 919 243
242 540 138
516 723 324
490 497 479
147 608 670
281 174 992
138 839 883
834 273 687
204 532 771
804 800 520
750 806 913
369 68 351
275 612 817
861 232 773
706 784 431
451 495 413
946 558 264
562 452 524
176 38 689
228 947 892
474 457 639
843 210 66
210 838 58
832 783 17
416 41 118
85 210 306
749 96 206
656 825 322
367 133 769
522 241 537
263 710 295
91 94 105
60 776 707
138 92 807
320 323 25
953 233 483
582 453 799
340 106 138
198 872 974
493 229 624
269 890 923
848 517 943
245 662 237
477 81 58
81 841 580
652 751 474
870 240 543
247 600 967
567 757 989
208 76 715
541 30 603
821 200 204
165 656 504
913 297 107
110 68 372
606 745 789
453 879 933
553 941 10
702 674 334
722 138 683
956 16 40
660 908 442
935 111 410
311 443 887
236 494 955
14 683 56
890 108 796
850 492 209
882 861 396
548 242 367
901 859 40
856 713 981
58 22 4
255 207 90
950 152 935
468 952 886
772 356 11
136 468 191
391 360 763
335 925 622
285 521 27
256 424 657
462 922 978
821 373 795
57 764 725
624 493 996
429 156 421
539 787 181
330 189 688
460 908 871
7 867 470
189 500 627
92 794 788
366 848 9
417 780 873
542 103 856
174 810 900
520 938 739
703 310 907
724 111 815
257 887 913
506 16 468
629 296 982
221 100 615
715 864 269
519 257 568
331 365 905
402 599 313
502 302 43
125 660 933
308 201 705
471 782 473
656 212 322
62 605 953
771 881 771
41 820 711
948 91 344
730 824 310
569 899 29
620 236 543
431 406 606
727 329 507
183 936 749
202 765 918
379 645 280
611 200 179
681 803 319
910 522 690
428 868 237
863 907 738
850 520 738
613 159 763
276 518 800
341 211 75
398 893 522
951 492 461
169 595 773
904 738 864
503 75 301
604 665 98
395 583 368
633 595 724
164 404 35
924 728 843
608 401 343
709 785 643
351 725 258
332 824 545
735 570 45
876 384 842
955 712 109
734 681 351
870 734 497
742 650 384
499 793 604
319 666 303
896 825 312
195 753 576
729 485 808
744 459 969
349 446 147
895 25 675
585 186 926
12 486 372
661 805 979
513 719 835
555 217 108
665 109 366
594 93 920
837 645 590
302 33 144
34 84 686
385 602 652
825 57 959
728 906 745
82 362 728
848 71 459
262 707 852
463 623 115
108 369 388
158 101 736
298 89 828
690 101 860
449 854 1000
924 754 822
693 829 478
467 288 547
956 722 12
945 669 179
421 1 270
639 107 559
591 795 728
195 129 966
870 222 635
201 12 510
866 346 87
694 796 533
858 395 944
456 891 427
100 576 587
375 665 355
294 879 659
477 612 6
597 897 232
715 771 189
491 922 343
597 732 680
440 89 951
71 187 619
370 818 39
616 56 191
466 630 616
764 741 625
460 385 84
132 548 642
598 834 67
197 772 407
71 781 142
942 135 617
180 579 407
748 139 686
2 484 11
793 867 97
565 799 163
615 270 72
364 206 896
801 487 592
214 613 558
775 497 632
170 843 886
123 787 56
513 746 760
326 521 605
435 180 982
497 138 366
368 601 872
466 131 931
954 179 441
863 650 261
218 148 49
633 569 298
631 194 717
800 343 50
271 106 945
536 461 218
237 42 721
736 596 946
64 381 212
506 530 202
14 260 655
675 17 971
894 119 934
259 235 250
292 532 813
332 199 725
350 395 886
295 905 463
128 240 854
302 647 898
680 365 258
322 107 916
865 263 108
288 439 651
536 144 341
381 513 572
611 405 796
397 716 895
835 822 360
139 702 974
352 871 535
571 325 731
558 200 429
258 956 850
234 953 10
286 630 408
729 192 514
72 646 710
280 199 62
380 496 678
219 189 40
705 119 946
560 30 412
120 669 486
598 246 370
545 328 296
583 455 484
515 12 23
55 766 551
593 681 685
296 875 80
207 388 359
143 835 969
718 351 931
528 508 849
763 442 475
616 306 356
172 61 774
20 32 552
671 297 900
92 53 586
120 105 596
829 162 38
356 783 539
695 262 901
294 913 307
797 655 481
229 401 48
339 98 856
735 28 19
810 936 349
164 360 852
163 904 606
598 253 66
297 270 174
592 535 729
899 545 458
120 635 809
645 479 397
158 135 32
936 870 908
531 475 734
36 462 615
216 611 206
534 766 517
434 230 640
843 70 756
442 958 792
694 616 412
592 492 848
31 789 841
255 397 979
868 572 391
303 900 567
369 806 119
302 647 492
771 6 928
276 834 161
739 63 922
174 448 541
554 52 671
803 341 86
547 318 845
157 578 531
490 90 400
838 212 31
441 438 253
319 144 179
877 943 622
771 465 637
893 593 802
762 799 702
593 743 285
720 19 286
433 134 709
81 419 191
645 546 738
749 406 845
52 880 732
549 172 924
820 543 458
869 555 801
722 218 427
943 643 424
667 615 632
284 120 257
882 353 763
762 268 870
49 327 189
74 117 777
147 97 901
860 469 680
710 222 850
650 612 10
500 539 792
879 421 271
834 361 536
319 578 597
505 320 120
147 408 941
23 724 625
242 215 552
357 471 136
150 905 425
161 717 431
540 442 754
432 141 107
949 38 941
854 719 257
848 596 642
71 368 635
365 246 422
830 153 264
221 70 484
111 157 884
721 775 179
168 568 305
479 954 586
402 602 593
682 19 490
487 236 387
794 503 954
768 97 139
265 19 921
65 396 10
520 906 346
915 731 99
36 827 767
474 761 310
142 75 499
410 455 882
240 802 403
489 778 805
134 532 73
52 779 98
11 900 622
837 42 307
446 406 927
285 305 540
544 492 708
785 956 938
727 604 344
783 278 672
702 599 115
165 521 979
80 792 867
706 638 753
143 393 862
803 105 102
329 892 184
449 298 789
185 44 993
324 516 292
717 945 212
748 369 971
346 517 796
491 502 305
10 293 452
338 466 194
208 127 218
884 747 216
928 273 544
176 444 548
435 363 613
717 153 223
32 628 435
255 15 998
11 155 8
122 800 745
169 282 66
869 155 840
639 171 352
204 903 753
215 593 684
164 628 238
620 858 971
354 594 141
362 142 727
20 403 627
619 359 581
91 754 583
807 371 116
353 948 985
564 461 165
380 875 157
713 700 590
397 248 839
691 120 407
246 801 972
166 949 467
928 98 590
77 363 358
707 787 144
907 692 915
830 485 868
180 272 851
708 323 590
457 723 697
13 389 748
758 861 437
83 748 669
306 704 747
15 92 894
35 159 153
778 211 559
11 169 95
553 164 705
43 155 329
276 523 291
30 778 836
186 833 63
822 462 285
224 487 827
56 748 213
161 872 565
674 38 756
461 799 693
874 86 852
431 236 842
513 29 271
635 224 825
900 734 575
613 680 668
367 665 175
951 844 171
645 955 41
228 98 44
942 956 401
384 756 184
189 776 144
714 210 790
313 734 814
458 624 823
370 220 769
258 755 402
653 489 272
297 264 995
920 894 314
577 613 462
75 241 419
644 181 494
868 67 266
93 921 95
864 291 18
378 559 271
640 534 328
521 570 89
24 608 55
784 582 601
658 293 361
487 192 580
843 526 143
951 511 374
725 671 788
43 941 674
936 55 121
236 874 24
804 783 895
480 139 592
120 155 692
260 170 786
55 189 228
382 268 461
467 701 206
859 222 900
957 630 843
211 819 649
657 869 50
48 700 836
705 489 450
698 756 117
112 85 478
514 683 24
700 589 659
288 687 192
150 267 852
49 657 152
855 890 772
340 519 552
452 90 748
705 420 776
523 861 535
754 622 632
843 672 468
443 138 970
775 417 717
768 501 903
289 384 384
577 488 506
876 755 614
24 650 258
18 409 641
712 684 398
515 657 443
715 795 858
918 294 92
616 879 656
436 563 444
845 212 555
701 312 57
202 707 530
50 258 912
321 572 975
630 63 260
149 508 829
605 603 923
661 953 70
320 640 253
94 312 931
754 159 888
278 509 79
729 215 547
355 642 337
635 417 310
424 448 367
60 426 824
177 709 996
766 184 184
509 691 896
808 308 276
51 490 356
352 624 331
184 845 657
478 573 254
769 285 86
460 787 977
226 586 849
316 400 724
826 831 822
955 768 548
210 471 797
12 464 305
176 441 87
422 718 111
620 675 660
820 553 206
251 625 521
175 188 685
449 140 412
332 448 118
182 715 923
500 806 1
630 844 907
287 720 398
54 223 876
653 942 191
57 271 406
520 596 961
804 834 139
505 513 144
184 579 175
413 169 594
47 501 161
342 794 471
286 174 523
130 295 207
105 482 555
345 220 315
682 657 260
404 649 352
66 213 928
313 379 680
437 920 584
952 228 39
894 136 334
924 199 379
213 785 658
546 158 519
138 36 88
483 609 407
111 12 651
226 318 498
20 423 87
923 384 50
935 795 436
700 527 52
69 927 874
84 325 228
651 5 553
351 629 470
586 208 421
314 42 997
689 699 611
7 640 689
296 530 433
838 939 567
664 624 944
678 306 202
169 152 458
25 105 3
751 29 278
832 416 388
658 249 484
519 919 311
419 4 875
600 418 40
490 95 168
664 90 374
536 648 286
769 396 507
107 927 885
4 126 868
573 819 332
30 394 975
429 346 573
116 328 859
729 946 783
372 901 470
395 912 229
75 660 802
512 400 324
36 887 452
856 606 215
632 52 77
715 41 472
817 803 165
357 177 267
886 386 948
291 487 282
478 894 287
626 471 886
766 413 645
894 546 138
232 381 425
922 108 265
683 498 677
770 240 653
294 571 593
453 635 551
867 858 131
158 171 215
682 488 960
491 98 110
873 496 895
812 650 375
482 85 778
262 657 479
513 822 624
382 547 211
552 28 387
505 579 370
671 554 532
727 337 624
787 661 109
653 701 706
259 212 670
251 8 689
525 889 55
708 311 391
124 807 89
72 51 691
353 215 737
845 134 16
509 159 16
637 57 162
940 197 772
478 32 112
914 323 218
447 900 745
95 729 85
572 296 92
56 224 434
683 2 321
532 270 254
184 776 91
215 308 652
494 720 588
794 538 121
902 422 513
413 334 432
438 945 175
761 124 321
501 417 382
880 15 516
279 33 805
791 929 622
482 951 932
449 313 379
498 198 526
287 193 279
350 451 513
443 626 658
686 691 564
671 596 567
262 21 939
518 273 983
797 119 833
484 719 387
294 504 849
642 269 949
684 321 848
949 366 915
303 146 479
681 768 737
883 645 941
893 270 577
811 130 52
74 325 716
827 683 916
879 346 467
412 780 515
92 159 979
625 840 842
621 572 873
385 639 273
865 356 528
628 803 682
801 827 390
225 778 156
504 385 851
521 892 612
517 413 230
333 696 50
494 520 738
661 161 501
589 710 774
858 752 96
56 942 700
78 817 517
440 865 915
157 246 991
956 413 110
800 881 903
172 928 96
539 330 766
786 171 519
943 449 972
264 121 526
282 567 545
777 85 574
649 810 53
81 184 209
421 285 714
453 682 326
938 537 600
750 200 524
874 733 716
374 195 892
603 167 50
689 436 155
278 244 637
448 793 607
551 79 397
107 196 399
443 131 752
713 494 38
175 908 858
805 615 696
870 505 158
442 285 580
938 66 937
501 497 107
297 210 310
536 226 57
271 557 711
92 311 781
46 258 666
735 413 704
427 558 903
112 854 841
240 389 195
881 925 495
636 494 103
59 480 527
592 906 206
536 895 713
162 791 249
363 566 122
37 260 441
211 248 673
242 712 406
349 435 342
160 200 516
547 24 642
868 245 536
16 801 695
518 876 801
619 279 508
667 15 410
177 917 699
828 117 736
